-1,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,-1,-1,-1,-1,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,-1
-1,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,-1,-1,-1,-1,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,-1
-1,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,-1,-1,-1,-1,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,-1
-1,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,-1,-1,-1,-1,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,-1
-1,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,-1,-1,-1,-1,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,-1
-1,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,-1,-1,-1,-1,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,-1
-1,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,-1,-1,-1,-1,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,-1
-1,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,-1,-1,-1,-1,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,-1
-1,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,-1,-1,-1,-1,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,64,61,62,63,-1
-1,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,-1,-1,-1,-1,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,-1
-1,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,-1,-1,-1,-1,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,124,121,122,123,-1
-1,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,-1,-1,-1,-1,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,34,31,32,33,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
